PV MassSpec-24.10.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EXPORTED RUN DATA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Run Path and Name: C:\Pfeiffer Vacuum\data\005-21-2025\1000ppm.isi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/21/2025 15:58:55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SensorID:  RGA PrismaPro A 200 47505932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39 Bins;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1141 TimePoints;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time Relative (sec);Time Absolute (UTC);Time Absolute (Date_Time);Step;Ionizer_State;Pressure_(mBar);External_Pressure_(mBar);12_amu_(Methane_/_CH4);13_amu_(Methane_/_CH4);14_amu_(Nitrogen_/_N2);15_amu_(Methane_/_CH4);16_amu_(Oxygen_/_O2);17_amu_(Water_/_H2O);18_amu_(Water_/_H2O);22_amu_(Carbon_dioxide_/_CO2);28_amu_(Nitrogen_/_N2);29_amu_(Nitrogen_/_N2);32_amu_(Oxygen_/_O2);44_amu_(Carbon_dioxide_/_CO2);45_amu_(Carbon_dioxide_/_CO2);Periph:_Digital_In_0;Periph:_Digital_In_1;Periph:_Digital_In_13;Periph:_Digital_In_14;Periph:_Digital_In_15;Periph:_Digital_In_16;Periph:_Digital_In_17;Periph:_Digital_Out_2;Periph:_Digital_Out_3;Periph:_Digital_Out_4;Periph:_Digital_Out_5;Periph:_Digital_Out_6;Periph:_Digital_Out_7;Periph:_Digital_Out_8;Periph:_Digital_Out_9;Periph:_Digital_Out_10;Periph:_Digital_Out_11;;ch4;co2;n2;o2
1031.949;1747836967.557;4:16:07 PM;1;3;3.998137981e-05;6.92087724e-06;4.4229659e-13;1.210260462e-13;5.111620571e-10;1.577962262e-12;1.766266716e-10;2.682802982e-12;1.007408133e-11;5.359387183e-14;3.06474579e-09;2.11272666e-11;7.016022208e-10;3.534677759e-12;6.168637378e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.0503638e-08;0.04263592624;0.1025781902;79.20994603;20.64483985
1033.815;1747836969.423;4:16:09 PM;1;3;3.9997165e-05;6.984834272e-06;5.397141609e-13;1.367261745e-13;5.118266921e-10;1.61399301e-12;1.771625208e-10;2.732964246e-12;1.015425938e-11;4.900300746e-14;3.059806186e-09;2.102409913e-11;7.00749736e-10;3.548291001e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.459139218e-08;0.04386758502;0.1030329167;79.19953743;20.65356207
1035.682;1747836971.290;4:16:11 PM;1;3;4.001609341e-05;7.014345556e-06;5.760626893e-13;1.597013537e-13;5.111810975e-10;1.674583432e-12;1.775178338e-10;2.675332829e-12;1.012134473e-11;4.999999912e-15;3.065309118e-09;2.132304923e-11;7.007541769e-10;3.524551311e-12;8.062826665e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.723431965e-08;0.04565054971;0.1023104467;79.22489628;20.62714272
1037.548;1747836973.156;4:16:13 PM;1;3;4.002995411e-05;6.947448128e-06;4.93690104e-13;1.913923393e-13;5.088841015e-10;1.703514283e-12;1.762831686e-10;2.727896251e-12;1.013089179e-11;4.999999912e-15;3.03602854e-09;2.097284325e-11;6.948491782e-10;3.521689884e-12;7.815710562e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.731311096e-08;0.04692754149;0.103169112;79.20554631;20.64435704
1039.415;1747836975.023;4:16:15 PM;1;3;3.973340063e-05;6.939473678e-06;4.228259724e-13;1.214880112e-13;5.018281901e-10;1.70507651e-12;1.746372352e-10;2.711405536e-12;1.013190226e-11;4.999999912e-15;3.013426397e-09;2.074335669e-11;6.922555307e-10;3.379124021e-12;5.565681718e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;8.765511617e-09;0.04704733102;0.09956287318;79.14940789;20.70398191
1041.281;1747836976.889;4:16:16 PM;1;3;3.945265416e-05;6.836508874e-06;3.765958086e-13;3.757116282e-14;5.026728478e-10;1.697114454e-12;1.743510336e-10;2.81288339e-12;1.013176522e-11;4.12908504e-14;3.004436477e-09;2.062916331e-11;6.857984736e-10;3.312097124e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2.097720684e-10;0.04673866835;0.097867796;79.25075263;20.6046409
1043.147;1747836978.755;4:16:18 PM;1;3;3.93938426e-05;6.771315384e-06;4.003370985e-13;6.352678664e-14;4.960015176e-10;1.569882137e-12;1.722978149e-10;2.760654118e-12;1.00819934e-11;7.358268048e-14;2.977059932e-09;2.030967929e-11;6.792623686e-10;3.285929471e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4.062033036e-09;0.04348554997;0.09799387158;79.26048496;20.59803562
1045.014;1747836980.622;4:16:20 PM;1;3;3.901515083e-05;6.794708042e-06;4.119442417e-13;5.925154708e-14;4.943574439e-10;1.584643549e-12;1.70808076e-10;2.682769588e-12;9.993590157e-12;8.819656702e-14;2.95808511e-09;2.040351221e-11;6.73265943e-10;3.288778755e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;3.89315044e-09;0.04422490756;0.09875270243;79.30097944;20.55604295
1046.88;1747836982.488;4:16:22 PM;1;3;3.899477815e-05;6.709306035e-06;4.95092899e-13;9.439485597e-14;4.913695006e-10;1.611538919e-12;1.719210746e-10;2.667127586e-12;9.982761145e-12;5.749276787e-14;2.967708301e-09;2.062408057e-11;6.79242329e-10;3.4047834e-12;1.624571923e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;9.394359755e-09;0.04501441251;0.1019009243;79.20440359;20.64868107
1048.747;1747836984.355;4:16:24 PM;1;3;3.883201134e-05;6.729920187e-06;5.070549015e-13;1.138918332e-13;4.886190896e-10;1.536574362e-12;1.697875313e-10;2.622111729e-12;9.78785282e-12;1.348433762e-14;2.936423105e-09;2.026135683e-11;6.731397661e-10;3.360412426e-12;9.090068921e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.223111184e-08;0.04328248682;0.1017068006;79.18552157;20.66948914
1050.613;1747836986.221;4:16:26 PM;1;3;3.868325439e-05;6.668290098e-06;5.127788385e-13;1.798912581e-13;4.88623475e-10;1.547447392e-12;1.691308482e-10;2.604601647e-12;9.734431143e-12;4.999999912e-15;2.93001956e-09;2.045430492e-11;6.725758284e-10;3.338808613e-12;9.021669994e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.830516726e-08;0.04388124162;0.1012300779;79.16705831;20.68783037
1052.479;1747836988.087;4:16:28 PM;1;3;3.860401557e-05;6.742826827e-06;4.602996044e-13;1.899416768e-13;4.903842887e-10;1.660525992e-12;1.697467444e-10;2.662394393e-12;9.791402932e-12;4.999999912e-15;2.932924126e-09;2.023426045e-11;6.691157073e-10;3.31454135e-12;8.106335698e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.655404475e-08;0.04728034681;0.1004736854;79.25894258;20.59330339
1054.346;1747836989.954;4:16:29 PM;1;3;3.854206079e-05;6.802530606e-06;3.950498782e-13;1.256995267e-13;4.901674622e-10;1.705269498e-12;1.703043956e-10;2.741336021e-12;9.802303934e-12;4.999999912e-15;2.932412757e-09;2.003187199e-11;6.662142504e-10;3.339312984e-12;9.776107841e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;8.292427798e-09;0.04843801588;0.1012125257;79.31859223;20.53175723
1056.212;1747836991.820;4:16:31 PM;1;3;3.839628698e-05;6.647880127e-06;3.755523724e-13;9.679534057e-14;4.869179504e-10;1.615711579e-12;1.687210788e-10;2.724594855e-12;9.860671307e-12;4.321043035e-14;2.926144438e-09;2.016747533e-11;6.671612707e-10;3.267238043e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;5.897961541e-09;0.04570790337;0.09913818284;79.2720442;20.58310971
1058.079;1747836993.687;4:16:33 PM;1;3;3.844112871e-05;6.701604889e-06;3.858691253e-13;3.837762966e-14;4.866482772e-10;1.628577264e-12;1.692804646e-10;2.744039371e-12;9.8170699e-12;9.745046296e-14;2.916755282e-09;2.019486661e-11;6.671458941e-10;3.302967058e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;7.856703166e-10;0.04605747151;0.1004919758;79.21659719;20.63685337
1059.945;1747836995.553;4:16:35 PM;1;3;3.84758896e-05;6.699031019e-06;4.327484551e-13;6.817987743e-14;4.860930547e-10;1.538445695e-12;1.682623207e-10;2.720917675e-12;9.76180161e-12;1.151816679e-13;2.920990783e-09;2.009852354e-11;6.65654365e-10;3.359970071e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;5.773786578e-09;0.04342269027;0.1022048845;79.28004253;20.57432989
1061.811;1747836997.419;4:16:37 PM;1;3;3.851671136e-05;6.668290098e-06;4.574052725e-13;1.31642459e-13;4.852604429e-10;1.526315749e-12;1.683900658e-10;2.57906912e-12;9.648334215e-12;5.485931533e-14;2.904279039e-09;2.015115678e-11;6.646843076e-10;3.379047476e-12;2.897687176e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.241321983e-08;0.04345988422;0.1033272465;79.2088312;20.64438167
1063.678;1747836999.286;4:16:39 PM;1;3;3.827272667e-05;6.724764262e-06;4.767544324e-13;1.680208435e-13;4.840661205e-10;1.529388378e-12;1.675434791e-10;2.525231109e-12;9.613041266e-12;2.365820281e-14;2.887549311e-09;1.997105606e-11;6.582335232e-10;3.325942386e-12;1.825610653e-13;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.628629932e-08;0.04395766151;0.1025973127;79.27135354;20.58209148
1065.544;1747837001.152;4:16:41 PM;1;3;3.819549966e-05;6.758346899e-06;4.614231631e-13;2.067643745e-13;4.85713525e-10;1.554404175e-12;1.690974999e-10;2.614214617e-12;9.572344653e-12;4.999999912e-15;2.912621699e-09;2.016653511e-11;6.648719908e-10;3.370612166e-12;8.243385629e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.910401491e-08;0.04442589862;0.1029145297;79.24635077;20.6063088
1067.411;1747837003.019;4:16:43 PM;1;3;3.8330596e-05;6.735072475e-06;4.68451829e-13;1.555087575e-13;4.862069081e-10;1.615591016e-12;1.681848133e-10;2.627830462e-12;9.765888619e-12;1.457903114e-14;2.920460984e-09;2.025261729e-11;6.678194109e-10;3.309284487e-12;4.27155937e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.409252532e-08;0.04601726952;0.1006438891;79.22661398;20.62672486
1069.277;1747837004.885;4:16:44 PM;1;3;3.828066474e-05;6.66317419e-06;3.925089962e-13;1.266911923e-13;4.848322854e-10;1.673970966e-12;1.685970669e-10;2.642330582e-12;9.784838738e-12;5.02505413e-14;2.917879938e-09;2.010588224e-11;6.668003927e-10;3.225695102e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;8.595325538e-09;0.04768497221;0.09808290076;79.23343531;20.62079681
1071.143;1747837006.751;4:16:46 PM;1;3;3.829201887e-05;6.722180842e-06;3.768889497e-13;9.589777702e-14;4.849750046e-10;1.613858136e-12;1.682604195e-10;2.696345317e-12;9.791853092e-12;3.834626572e-14;2.912806885e-09;2.008326318e-11;6.660698104e-10;3.274217703e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;5.874701444e-09;0.04583165292;0.09974889082;79.22474613;20.62967332
1073.01;1747837008.618;4:16:48 PM;1;3;3.830738206e-05;6.686208053e-06;3.767342612e-13;3.856978755e-14;4.855367219e-10;1.534546904e-12;1.681365464e-10;2.689221025e-12;9.725337723e-12;1.269102147e-13;2.920162778e-09;1.991977243e-11;6.636772798e-10;3.270387433e-12;1.289443168e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.39616644e-09;0.04320633247;0.09952007823;79.32395252;20.53332107
1074.876;1747837010.484;4:16:50 PM;1;3;3.836167161e-05;6.714464689e-06;4.167800003e-13;9.905392343e-14;4.832673151e-10;1.572919963e-12;1.686578377e-10;2.674948804e-12;9.678171459e-12;8.671207063e-14;2.901045626e-09;2.020511362e-11;6.685993981e-10;3.285601608e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;7.768694737e-09;0.0447419735;0.1003473179;79.09796853;20.75694218
1076.743;1747837012.351;4:16:52 PM;1;3;3.832249786e-05;6.771315384e-06;4.990092541e-13;1.420234237e-13;4.864569858e-10;1.500296306e-12;1.688029716e-10;2.56116222e-12;9.679769139e-12;6.431632977e-14;2.914035013e-09;2.006935763e-11;6.63931965e-10;3.379002373e-12;7.572227892e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.487793862e-08;0.04263077069;0.1031544427;79.27942667;20.57478811
1078.609;1747837014.217;4:16:54 PM;1;3;3.829628258e-05;6.737660442e-06;5.264872197e-13;1.313168866e-13;4.86935714e-10;1.605047475e-12;1.693545026e-10;2.532426959e-12;9.624799222e-12;4.999999912e-15;2.925562237e-09;2.009378254e-11;6.668808838e-10;3.379889034e-12;5.846051318e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.377612634e-08;0.04562989287;0.102740387;79.26919871;20.58243101
1080.475;1747837016.083;4:16:56 PM;1;3;3.833658047e-05;6.709306035e-06;5.550822389e-13;1.823694055e-13;4.87107632e-10;1.598353286e-12;1.692765511e-10;2.547740231e-12;9.621648096e-12;4.999999912e-15;2.914806174e-09;2.009327774e-11;6.659552909e-10;3.380900811e-12;7.833383736e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.935810878e-08;0.04573800231;0.103126326;79.23218256;20.61895311
1082.342;1747837017.950;4:16:57 PM;1;3;3.841538273e-05;6.640242191e-06;4.57747772e-13;1.777800319e-13;4.844574741e-10;1.621183548e-12;1.678813477e-10;2.581662098e-12;9.613397751e-12;4.999999912e-15;2.907568408e-09;1.994223883e-11;6.645074491e-10;3.270599286e-12;8.245823729e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.573577939e-08;0.04644689457;0.09995844459;79.23332907;20.62026559
1084.208;1747837019.816;4:16:59 PM;1;3;3.819864287e-05;6.66317419e-06;4.008379186e-13;1.889833911e-13;4.831509637e-10;1.640483431e-12;1.681663281e-10;2.650874529e-12;9.57592252e-12;1.322646352e-14;2.91603075e-09;2.01738036e-11;6.681042941e-10;3.248663925e-12;2.434568694e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.482479899e-08;0.0468594774;0.0988511329;79.19391431;20.66037508
1086.075;1747837021.683;4:17:01 PM;1;3;3.829432899e-05;6.735072475e-06;3.803692929e-13;1.011263284e-13;4.873088044e-10;1.591906077e-12;1.689189205e-10;2.611739817e-12;9.664212139e-12;6.103421262e-14;2.930878207e-09;2.015901508e-11;6.686745047e-10;3.23414906e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;6.660999496e-09;0.0449268735;0.09794489997;79.26360766;20.59352056
1087.941;1747837023.549;4:17:03 PM;1;3;3.820900383e-05;6.735072475e-06;3.800013689e-13;5.40035715e-14;4.838260903e-10;1.560080082e-12;1.675844602e-10;2.645525942e-12;9.512560878e-12;1.53232231e-13;2.897935003e-09;2.00592945e-11;6.626058036e-10;3.182056181e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2.662195332e-09;0.04430823608;0.09737516717;79.22957059;20.628746
1089.807;1747837025.415;4:17:05 PM;1;3;3.821843347e-05;6.655526704e-06;3.951737754e-13;9.292381724e-14;4.813309751e-10;1.50455863e-12;1.669529515e-10;2.565257251e-12;9.460501826e-12;1.461224398e-13;2.900592211e-09;1.993877112e-11;6.62075228e-10;3.233700417e-12;7.397097393e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;7.182463352e-09;0.04271760584;0.09907135314;79.25767038;20.60054066
1091.674;1747837027.282;4:17:07 PM;1;3;3.826885222e-05;6.753169146e-06;4.566326158e-13;9.412306682e-14;4.850927993e-10;1.525292154e-12;1.685318829e-10;2.559542639e-12;9.449128979e-12;1.191174031e-13;2.915869768e-09;2.023713142e-11;6.670710095e-10;3.324175787e-12;4.050628783e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;8.988601524e-09;0.04316049431;0.1012526245;79.21781885;20.63776803
1093.54;1747837029.148;4:17:09 PM;1;3;3.8347589e-05;6.686208053e-06;4.874465089e-13;1.675220292e-13;4.86438001e-10;1.533198481e-12;1.690117352e-10;2.504258519e-12;9.513670234e-12;4.999999912e-15;2.932595722e-09;2.022274709e-11;6.692929544e-10;3.326940936e-12;6.480071064e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.65343238e-08;0.04340964447;0.1008585957;79.25626553;20.59946623
1095.407;1747837031.015;4:17:11 PM;1;3;3.819577614e-05;6.658084658e-06;5.244755368e-13;1.702455857e-13;4.850559399e-10;1.603764647e-12;1.68434558e-10;2.551594136e-12;9.419224081e-12;1.955868871e-14;2.907159402e-09;2.023133917e-11;6.643466333e-10;3.257529229e-12;9.181766675e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.726466431e-08;0.0459628906;0.09957687881;79.23307508;20.62138515
1097.273;1747837032.881;4:17:12 PM;1;3;3.812673822e-05;6.647880127e-06;4.64099462e-13;2.27007581e-13;4.830941203e-10;1.728814899e-12;1.676480621e-10;2.580924406e-12;9.515345109e-12;4.999999912e-15;2.907683427e-09;1.998876759e-11;6.65903277e-10;3.338472944e-12;8.685445348e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.940536089e-08;0.04984866788;0.1020407983;79.19714352;20.65096702
1099.139;1747837034.747;4:17:14 PM;1;3;3.815146192e-05;6.701604889e-06;3.79943093e-13;1.372359122e-13;4.827694355e-10;1.687781425e-12;1.674324013e-10;2.583376438e-12;9.4502366e-12;4.999999912e-15;2.892832862e-09;1.997740515e-11;6.613193881e-10;3.242675659e-12;2.625879386e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;9.039050905e-09;0.04852886676;0.0994819099;79.22641627;20.62557295
1101.006;1747837036.614;4:17:16 PM;1;3;3.81027312e-05;6.668290098e-06;4.359613527e-13;8.523207368e-14;4.844402657e-10;1.628210804e-12;1.685017403e-10;2.653030573e-12;9.494079134e-12;2.361439766e-14;2.914150032e-09;2.021875202e-11;6.650165418e-10;3.264683445e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;6.588281811e-09;0.04629214587;0.09944777647;79.25468549;20.59957459
1102.872;1747837038.480;4:17:18 PM;1;3;3.821617793e-05;6.658084658e-06;3.683783422e-13;7.35518146e-14;4.831476885e-10;1.58835022e-12;1.67707806e-10;2.609880411e-12;9.45894231e-12;7.863351761e-14;2.907006635e-09;2.000330283e-11;6.615613057e-10;3.2077856e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;3.818911477e-09;0.04512113183;0.09797433259;79.30134588;20.55555865
1104.739;1747837040.347;4:17:20 PM;1;3;3.825651584e-05;6.589532859e-06;3.740982947e-13;7.070530278e-14;4.842320989e-10;1.571986898e-12;1.68314751e-10;2.573648543e-12;9.416771182e-12;9.411461004e-14;2.920283793e-09;2.000090024e-11;6.64223232e-10;3.363057012e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;3.888141316e-09;0.0444221229;0.1023695467;79.30657773;20.5466306
1106.605;1747837042.213;4:17:22 PM;1;3;3.808400288e-05;6.660628969e-06;4.25940316e-13;8.63063554e-14;4.87735019e-10;1.447944629e-12;1.685437345e-10;2.542008704e-12;9.519740031e-12;2.777912652e-14;2.910082619e-09;2.011741815e-11;6.675502373e-10;3.318887916e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;8.053189743e-09;0.04081352899;0.1011588441;79.17920527;20.67882236
1108.471;1747837044.079;4:17:24 PM;1;3;3.810669659e-05;6.57691271e-06;5.063221977e-13;1.50774033e-13;4.831259282e-10;1.509130711e-12;1.679470452e-10;2.505503183e-12;9.334942541e-12;5.240507294e-15;2.901868523e-09;2.000888691e-11;6.649486517e-10;3.37312513e-12;6.940302689e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.581609845e-08;0.04306547594;0.1032834981;79.19024055;20.66341048
1110.338;1747837045.946;4:17:25 PM;1;3;3.810447015e-05;6.686208053e-06;5.194262446e-13;9.691183132e-14;4.83297069e-10;1.60121623e-12;1.672292721e-10;2.539678537e-12;9.260815205e-12;4.999999912e-15;2.903583152e-09;1.991763351e-11;6.616073245e-10;3.318561788e-12;7.813819307e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.046732136e-08;0.04576221389;0.1016504399;79.28081215;20.57177519
1112.204;1747837047.812;4:17:27 PM;1;3;3.823716543e-05;6.642779681e-06;4.581222012e-13;1.820532657e-13;4.82398288e-10;1.633314469e-12;1.671041916e-10;2.527212597e-12;9.409575549e-12;4.999999912e-15;2.894103845e-09;1.996325327e-11;6.610914038e-10;3.264107517e-12;1.257363625e-13;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.60229686e-08;0.04705071435;0.1003037314;79.24071868;20.61192687
1114.071;1747837049.679;4:17:29 PM;1;3;3.816668686e-05;6.668290098e-06;4.153413453e-13;1.342067055e-13;4.843215273e-10;1.614571974e-12;1.673820804e-10;2.636014887e-12;9.374764853e-12;4.999999912e-15;2.900495621e-09;1.995443567e-11;6.616849291e-10;3.237703074e-12;2.418783489e-13;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.053259799e-08;0.04621098309;0.09948156664;79.26351865;20.5907888
1115.937;1747837051.545;4:17:31 PM;1;3;3.808572001e-05;6.619902706e-06;3.532392477e-13;2.579184492e-14;4.846562596e-10;1.645820524e-12;1.68299763e-10;2.606454332e-12;9.385169725e-12;9.691181776e-14;2.921675124e-09;2.010504437e-11;6.660047513e-10;3.197560706e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.52194288e-09;0.04647861416;0.09713787134;79.27575846;20.58062505
1117.803;1747837053.411;4:17:33 PM;1;3;3.822053259e-05;6.706743534e-06;3.794348191e-13;7.254921897e-14;4.844809554e-10;1.565292384e-12;1.679478778e-10;2.602525617e-12;9.546134716e-12;1.266877093e-13;2.915002462e-09;1.996933174e-11;6.656560303e-10;3.165671284e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4.282061034e-09;0.04427574731;0.09633299501;79.25156157;20.60782969
1119.67;1747837055.278;4:17:35 PM;1;3;3.813929288e-05;6.701604889e-06;4.000499205e-13;5.642942304e-14;4.840013945e-10;1.540144097e-12;1.673720745e-10;2.56496018e-12;9.393318588e-12;1.036303476e-13;2.906821228e-09;2.005244408e-11;6.665351049e-10;3.26302158e-12;2.660825763e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;3.684465201e-09;0.04357060217;0.09959465543;79.18691829;20.66991645
1121.536;1747837057.144;4:17:37 PM;1;3;3.812299474e-05;6.642779681e-06;4.766070893e-13;1.3369545e-13;4.852330759e-10;1.566835854e-12;1.677266243e-10;2.504665312e-12;9.421891219e-12;9.256788044e-14;2.91286617e-09;2.000868915e-11;6.666417973e-10;3.351840723e-12;2.990679536e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.281367986e-08;0.04459371893;0.1021917154;79.21391711;20.63929745
1123.403;1747837059.011;4:17:39 PM;1;3;3.825108433e-05;6.704166481e-06;5.106222519e-13;1.614183098e-13;4.853120683e-10;1.579186326e-12;1.688707368e-10;2.504916847e-12;9.289658452e-12;4.999999912e-15;2.917031505e-09;2.013523723e-11;6.663751773e-10;3.219581719e-12;8.093939879e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.626474814e-08;0.04503042812;0.09805650414;79.23975811;20.61715495
1125.269;1747837060.877;4:17:40 PM;1;3;3.823633961e-05;6.642779681e-06;5.302546596e-13;3.146605426e-13;4.864942893e-10;1.633737525e-12;1.686618484e-10;2.564027766e-12;9.363986149e-12;4.999999912e-15;2.924315012e-09;2.02934284e-11;6.706534772e-10;3.334026197e-12;1.050959179e-13;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;3.029058129e-08;0.04697894377;0.1013259874;79.17841964;20.67327543
1127.135;1747837062.743;4:17:42 PM;1;3;3.832229777e-05;6.686208053e-06;4.786699466e-13;2.269065198e-13;4.874742277e-10;1.620301441e-12;1.686932954e-10;2.665241292e-12;9.389852611e-12;2.892309873e-14;2.939352317e-09;2.016420364e-11;6.703973487e-10;3.316950013e-12;9.572602585e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2.085273885e-08;0.04609911511;0.1003866095;79.26827343;20.58524085
1129.002;1747837064.610;4:17:44 PM;1;3;3.836802716e-05;6.737660442e-06;4.616128443e-13;1.585265122e-13;4.863175973e-10;1.701636553e-12;1.683718581e-10;2.577884087e-12;9.424193197e-12;2.14956972e-14;2.926723308e-09;2.012624616e-11;6.692804644e-10;3.285296514e-12;1.474928476e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.335682159e-08;0.04852622193;0.09963971633;79.22482701;20.62700705
1130.868;1747837066.476;4:17:46 PM;1;3;3.821717837e-05;6.647880127e-06;3.517398504e-13;6.99242232e-14;4.879086579e-10;1.684325422e-12;1.692618129e-10;2.617826312e-12;9.505149272e-12;4.999999912e-15;2.917438513e-09;2.008964349e-11;6.645358708e-10;3.213799452e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2.085553792e-09;0.04783170123;0.09777211484;79.28292452;20.57147166
1132.735;1747837068.343;4:17:48 PM;1;3;3.82132348e-05;6.604707778e-06;3.927429942e-13;6.823065875e-14;4.825181366e-10;1.585740979e-12;1.672064293e-10;2.643655911e-12;9.353587349e-12;1.074744812e-13;2.897271756e-09;1.996576168e-11;6.636519112e-10;3.21374264e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4.108689725e-09;0.0451415037;0.09836038979;79.20090406;20.65559405
1134.601;1747837070.209;4:17:50 PM;1;3;3.832118455e-05;6.607231626e-06;3.869464157e-13;9.164195146e-14;4.854632807e-10;1.544519937e-12;1.684205136e-10;2.565054722e-12;9.334548759e-12;9.528993263e-14;2.916552777e-09;2.010812176e-11;6.660406116e-10;3.285398429e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;6.441557139e-09;0.04367716306;0.09999724726;79.24699928;20.60932631
